ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
2233565,280,8,49,110,50,48,0,72,0,0
2233565,280,8,50,111,50,48,0,72,0,0
2233575,280,8,35,96,50,48,0,72,0,0
2233595,280,8,37,98,50,48,0,72,0,0
2233605,280,8,38,99,50,48,0,72,0,0
2233605,1021,8,1,0,6,0,0,8,18,128
2233615,280,8,39,100,50,48,0,72,0,0
2233625,280,8,41,102,50,48,0,72,0,0
2233655,280,8,43,104,50,48,0,72,0,0
2233656,1021,8,2,0,0,0,0,0,0,144
2233675,280,8,45,106,50,48,0,72,0,0
2233695,280,8,47,108,50,48,0,72,0,0
2233695,280,8,48,109,50,48,0,72,0,0
2233705,280,8,49,110,50,48,0,72,0,0
2233705,280,8,50,111,50,48,0,72,0,0
2233725,280,8,35,96,50,48,0,72,0,0
2233735,280,8,36,97,50,48,0,72,0,0
2233745,280,8,37,98,50,48,0,72,0,0
2233775,280,8,39,100,50,48,0,72,0,0
2233805,280,8,41,102,50,48,0,72,0,0
2233805,280,8,42,103,50,48,0,72,0,0
2233815,280,8,43,104,50,48,0,72,0,0
2233825,280,8,45,106,50,48,0,72,0,0
2233855,280,8,47,108,50,48,0,72,0,0
2233875,280,8,49,110,50,48,0,72,0,0
2233895,280,8,35,96,50,48,0,72,0,0
2233915,280,8,37,98,50,48,0,72,0,0
2233935,280,8,39,100,50,48,0,72,0,0
2233955,280,8,41,102,50,48,0,72,0,0
2233975,280,8,43,104,50,48,0,72,0,0
2233995,280,8,45,106,50,48,0,72,0,0
2234005,1016,8,3,8,128,0,25,73,20,33
2234005,280,8,47,108,50,48,0,72,0,0
2234025,280,8,49,110,50,48,0,72,0,0
2234045,280,8,50,111,50,48,0,72,0,0
2234055,280,8,35,96,50,48,0,72,0,0
2234075,280,8,37,98,50,48,0,72,0,0
2234095,280,8,39,100,50,48,0,72,0,0
2234095,280,8,40,101,50,48,0,72,0,0
2234095,1021,8,1,0,6,0,0,8,18,128
2234105,280,8,41,102,50,48,0,72,0,0
2234125,280,8,43,104,50,48,0,72,0,0
2234135,280,8,44,105,50,48,0,72,0,0
2234145,280,8,45,106,50,48,0,72,0,0
2234145,1021,8,2,0,0,0,0,0,0,144
2234165,280,8,47,108,50,48,0,72,0,0
2234185,280,8,48,109,50,48,0,72,0,0
2234195,280,8,49,110,50,48,0,72,0,0
2234215,280,8,35,96,50,48,0,72,0,0
2234235,280,8,37,98,50,48,0,72,0,0
2234255,280,8,39,100,50,48,0,72,0,0
2234275,280,8,41,102,50,48,0,72,0,0
2234295,280,8,43,104,50,48,0,72,0,0
2234315,280,8,45,106,50,48,0,72,0,0
2234335,280,8,47,108,50,48,0,72,0,0
2234355,280,8,49,110,50,48,0,72,0,0
2234375,280,8,35,96,50,48,0,72,0,0
2234395,280,8,37,98,50,48,0,72,0,0
2234415,280,8,39,100,50,48,0,72,0,0
2234435,280,8,41,102,50,48,0,72,0,0
2234455,2047,8,1,165,78,67,67,165,84,1
2234455,280,8,43,104,50,48,0,72,0,0
2234475,280,8,45,106,50,48,0,72,0,0
2234495,280,8,47,108,50,48,0,72,0,0
2234515,280,8,49,110,50,48,0,72,0,0
2234535,280,8,35,96,50,48,0,72,0,0
2234555,280,8,37,98,50,48,0,72,0,0
2234555,280,8,38,99,50,48,0,72,0,0
2234575,280,8,39,100,50,48,0,72,0,0
2234605,280,8,41,102,50,48,0,72,0,0
2234605,280,8,42,103,50,48,0,72,0,0
2234605,1021,8,1,0,6,0,0,8,18,128
2234605,280,8,43,104,50,48,0,72,0,0
2234615,280,8,45,106,50,48,0,72,0,0
2234635,280,8,46,107,50,48,0,72,0,0
2234665,280,8,47,108,50,48,0,72,0,0
2234665,1021,8,2,0,0,0,0,0,0,144
2234675,280,8,49,110,50,48,0,72,0,0
2234675,280,8,50,111,50,48,0,72,0,0
2234685,280,8,35,96,50,48,0,72,0,0
2234695,280,8,36,97,50,48,0,72,0,0
2234715,280,8,37,98,50,48,0,72,0,0
2234735,280,8,39,100,50,48,0,72,0,0
2234755,280,8,41,102,50,48,0,72,0,0
2234785,280,8,43,104,50,48,0,72,0,0
2234805,280,8,45,106,50,48,0,72,0,0
2234815,280,8,47,108,50,48,0,72,0,0
2234835,280,8,49,110,50,48,0,72,0,0
2234865,280,8,35,96,50,48,0,72,0,0
2234885,280,8,37,98,50,48,0,72,0,0
2234895,280,8,39,100,50,48,0,72,0,0
2234905,280,8,40,101,50,48,0,72,0,0
2234915,280,8,41,102,50,48,0,72,0,0
2234915,280,8,42,103,50,48,0,72,0,0
2234935,280,8,43,104,50,48,0,72,0,0
2234965,280,8,45,106,50,48,0,72,0,0
2234975,280,8,47,108,50,48,0,72,0,0
2234995,280,8,49,110,50,48,0,72,0,0
2234995,280,8,50,111,50,48,0,72,0,0
2234995,1016,8,3,8,128,0,25,73,20,33
2235005,280,8,35,96,50,48,0,72,0,0
2235025,280,8,37,98,50,48,0,72,0,0
2235035,280,8,38,99,50,48,0,72,0,0
2235045,280,8,39,100,50,48,0,72,0,0
2235075,280,8,41,102,50,48,0,72,0,0
2235085,280,8,42,103,50,48,0,72,0,0
2235095,280,8,43,104,50,48,0,72,0,0
2235095,280,8,44,105,50,48,0,72,0,0
2235105,280,8,45,106,50,48,0,72,0,0
2235135,280,8,47,108,50,48,0,72,0,0
2235165,280,8,49,110,50,48,0,72,0,0
2235185,280,8,35,96,50,48,0,72,0,0
2235195,280,8,37,98,50,48,0,72,0,0
2235215,280,8,39,100,50,48,0,72,0,0
2235245,280,8,41,102,50,48,0,72,0,0
2235265,280,8,43,104,50,48,0,72,0,0
2235275,280,8,45,106,50,48,0,72,0,0
2235275,280,8,46,107,50,48,0,72,0,0
2235285,280,8,47,108,50,48,0,72,0,0
2235295,280,8,48,109,50,48,0,72,0,0
2235315,280,8,49,110,50,48,0,72,0,0
2235335,280,8,35,96,50,48,0,72,0,0
2235355,280,8,37,98,50,48,0,72,0,0
2235375,280,8,39,100,50,48,0,72,0,0
2235375,280,8,40,101,50,48,0,72,0,0
2235385,280,8,50,102,50,48,9,72,0,0
2235405,280,8,68,104,50,48,25,72,0,0
2235435,280,8,81,106,50,48,36,72,0,0
2235455,2047,8,2,71,86,109,142,81,207,39
2235455,280,8,88,108,50,48,41,72,0,0
2235475,280,8,91,110,50,48,42,72,0,0
2235475,280,8,92,111,50,48,42,72,0,0
2235485,280,8,77,96,50,48,42,72,0,0
2235485,280,8,78,97,50,48,42,72,0,0
2235505,280,8,80,98,50,48,43,72,0,0
2235535,280,8,84,100,50,48,45,72,0,0
2235555,280,8,88,102,50,48,47,72,0,0
2235555,280,8,89,103,50,48,47,72,0,0
2235575,280,8,90,104,50,48,47,72,0,0
2235575,280,8,91,105,50,48,47,72,0,0
2235595,280,8,92,106,50,48,47,72,0,0
2235595,280,8,93,107,50,48,47,72,0,0
2235595,1021,8,1,0,6,0,0,8,18,128
2235605,280,8,94,108,50,48,47,72,0,0
2235625,280,8,97,110,50,48,48,72,0,0
2235655,280,8,84,96,50,48,49,72,0,0
2235655,1021,8,2,0,0,0,0,0,0,144
2235675,280,8,88,98,50,48,51,72,0,0
2235675,280,8,90,99,50,48,52,72,0,0
2235685,280,8,92,100,50,48,53,72,0,0
2235715,280,8,96,102,50,48,55,72,0,0
2235745,280,8,100,104,50,48,57,72,0,0
2235765,280,8,104,106,50,48,59,72,0,0
2235775,280,8,108,108,50,48,61,72,0,0
2235785,280,8,111,109,50,48,63,72,0,0
2235795,280,8,114,110,50,48,65,72,0,0
2235815,280,8,105,96,50,48,70,72,0,0
2235835,280,8,113,98,50,48,76,72,0,0
2235835,280,8,117,99,50,48,79,72,0,0
2235845,280,8,122,100,50,48,83,72,0,0
2235875,280,8,131,102,50,48,90,72,0,0
2235885,280,8,135,103,50,48,93,72,0,0
2235895,280,8,140,104,50,48,97,72,0,0
2235915,280,8,147,106,50,48,102,72,0,0
2235925,280,8,151,107,50,48,105,72,0,0
2235935,280,8,155,108,50,48,108,72,0,0
2235935,280,8,158,109,50,48,110,72,0,0
2235945,280,8,163,110,50,48,114,72,0,0
2235975,280,8,155,96,50,48,120,72,0,0
2235985,280,8,158,97,50,48,122,72,0,0
2235995,280,8,163,98,50,48,126,72,0,0
2235995,1016,8,3,8,128,0,25,73,20,33
2235995,280,8,170,100,50,48,131,72,0,0
2236035,280,8,177,102,50,48,136,72,0,0
2236045,280,8,180,103,50,48,138,72,0,0
2236055,1021,8,0,0,0,60,32,0,0,128
2236055,280,8,183,104,50,48,140,72,0,0
2236065,280,8,190,106,50,48,145,72,0,0
2236075,280,8,192,107,50,48,146,72,0,0
2236085,280,8,196,108,50,48,149,72,0,0
2236095,280,8,199,109,50,48,151,72,0,0
2236095,1021,8,1,0,6,0,0,8,18,128
2236105,280,8,202,110,50,48,153,72,0,0
2236135,280,8,193,96,50,48,158,72,0,0
2236155,280,8,200,98,50,48,163,72,0,0
2236175,280,8,208,100,50,48,169,72,0,0
2236175,280,8,211,101,50,48,171,72,0,0
2236195,280,8,215,102,50,48,174,72,0,0
2236215,280,8,222,104,50,48,179,72,0,0
2236235,280,8,228,106,50,48,183,72,0,0
2236265,280,8,235,108,50,48,188,72,0,0
2236285,280,8,240,110,50,48,191,72,0,0
2236285,280,8,242,111,50,48,192,72,0,0
2236295,280,8,229,96,50,48,194,72,0,0
2236305,280,8,233,98,50,48,196,72,0,0
2236335,280,8,237,100,50,48,198,72,0,0
2236355,280,8,240,102,50,48,199,72,0,0
2236375,280,8,243,104,50,48,200,72,0,0
2236375,280,8,244,105,50,48,200,72,0,0
2236395,280,8,245,106,50,48,200,72,0,0
2236415,280,8,247,108,50,48,200,72,0,0
2236435,280,8,249,110,50,48,200,72,0,0
2236435,280,8,250,111,50,48,200,72,0,0
2236455,2047,8,3,51,12,141,225,32,39,52
2236455,280,8,234,96,50,48,199,72,0,0
2236475,280,8,236,98,50,48,199,72,0,0
2236475,280,8,237,99,50,48,199,72,0,0
2236485,280,8,238,100,50,48,199,72,0,0
2236515,280,8,238,102,50,48,197,72,0,0
2236545,280,8,236,104,50,48,193,72,0,0
2236555,280,8,231,106,50,48,186,72,0,0
2236555,280,8,228,107,50,48,182,72,0,0
2236565,280,8,223,108,50,48,176,72,0,0
2236575,280,8,219,109,50,48,171,72,0,0
2236595,280,8,214,110,50,48,165,72,0,0
2236605,1021,8,1,0,6,0,0,8,18,128
2236615,280,8,190,96,50,48,155,72,0,0
2236635,280,8,183,98,50,48,146,72,0,0
2236635,280,8,180,99,50,48,142,72,0,0
2236645,280,8,177,100,50,48,138,72,0,0
2236665,280,8,170,102,50,48,129,72,0,0
2236685,280,8,167,103,50,48,125,72,0,0
2236695,280,8,162,104,50,48,119,72,0,0
2236715,280,8,152,106,50,48,107,72,0,0
2236735,280,8,142,108,50,48,95,72,0,0
2236735,280,8,138,109,50,48,90,72,0,0
2236755,280,8,134,110,50,48,85,72,0,0
2236775,280,8,110,96,50,48,75,72,0,0
2236785,280,8,107,97,50,48,71,72,0,0
2236795,280,8,102,98,50,48,65,72,0,0
2236815,280,8,93,100,50,48,54,72,0,0
2236835,280,8,83,102,50,48,42,72,0,0
2236835,280,8,79,103,50,48,37,72,0,0
2236845,280,8,73,104,50,48,30,72,0,0
2236875,280,8,65,106,50,48,20,72,0,0
2236885,280,8,61,107,50,48,15,72,0,0
2236895,280,8,57,108,50,48,10,72,0,0
2236895,280,8,54,109,50,48,6,72,0,0
2236905,280,8,51,110,50,48,2,72,0,0
2236915,280,8,50,111,50,48,0,72,0,0
2236935,280,8,35,96,50,48,0,72,0,0
2236945,280,8,36,97,50,48,0,72,0,0
2236955,280,8,37,98,50,48,0,72,0,0
2236975,280,8,39,100,50,48,0,72,0,0
2236975,280,8,40,101,50,48,0,72,0,0
2236995,280,8,41,102,50,48,0,72,0,0
2236995,280,8,42,103,50,48,0,72,0,0
2236995,1016,8,3,8,128,0,25,73,20,33
2237005,280,8,43,104,50,48,0,72,0,0
2237035,280,8,45,106,50,48,0,72,0,0
2237045,280,8,46,107,50,48,0,72,0,0
2237045,2047,8,9,239,128,64,130,128,0,0
2237045,1021,8,0,0,0,60,32,0,0,128
2237045,280,8,47,108,50,48,0,72,0,0
2237045,280,8,48,109,50,48,0,72,0,0
2237055,280,8,49,110,50,48,0,72,0,0
2237075,280,8,50,111,50,48,0,72,0,0
2237095,280,8,35,96,50,48,0,72,0,0
2237105,1021,8,1,0,6,0,0,8,18,128
2237105,280,8,36,97,50,48,0,72,0,0
2237105,280,8,37,98,50,48,0,72,0,0
2237125,280,8,39,100,50,48,0,72,0,0
2237135,280,8,40,101,50,48,0,72,0,0
2237145,280,8,41,102,50,48,0,72,0,0
2237145,1021,8,2,0,0,0,0,0,0,144
2237165,280,8,43,104,50,48,0,72,0,0
2237185,280,8,44,105,50,48,0,72,0,0
2237195,280,8,45,106,50,48,0,72,0,0
2237205,280,8,46,107,50,48,0,72,0,0
2237215,280,8,47,108,50,48,0,72,0,0
2237235,280,8,49,110,50,48,0,72,0,0
2237245,280,8,50,111,50,48,0,72,0,0
2237255,2047,8,2,71,86,109,142,81,207,39
2237255,280,8,35,96,50,48,0,72,0,0
2237275,280,8,37,98,50,48,0,72,0,0
2237285,280,8,38,99,50,48,0,72,0,0
2237305,280,8,39,100,50,48,0,72,0,0
2237305,280,8,40,101,50,48,0,72,0,0
2237315,280,8,41,102,50,48,0,72,0,0
2237335,280,8,43,104,50,48,0,72,0,0
2237345,280,8,44,105,50,48,0,72,0,0
2237355,280,8,45,106,50,48,0,72,0,0
2237365,280,8,47,108,50,48,0,72,0,0
2237375,280,8,48,109,50,48,0,72,0,0
2237395,280,8,49,110,50,48,0,72,0,0
2237425,280,8,35,96,50,48,0,72,0,0
2237445,280,8,41,98,50,48,4,72,0,0
2237445,280,8,43,99,50,48,5,72,0,0
2237455,280,8,45,100,50,48,6,72,0,0
2237465,280,8,48,102,50,48,7,72,0,0
2237475,280,8,50,103,50,48,8,72,0,0
2237485,280,8,53,104,50,48,10,72,0,0
2237495,280,8,57,105,50,48,13,72,0,0
2237515,280,8,63,106,50,48,18,72,0,0
2237525,280,8,68,107,50,48,22,72,0,0
2237535,280,8,73,108,50,48,26,72,0,0
2237535,280,8,76,109,50,48,28,72,0,0
2237545,280,8,78,110,50,48,29,72,0,0
2237545,280,8,80,111,50,48,30,72,0,0
2237565,280,8,65,96,50,48,30,72,0,0
2237585,280,8,67,97,50,48,31,72,0,0
2237595,280,8,68,98,50,48,31,72,0,0
2237605,280,8,70,99,50,48,32,72,0,0
2237605,1021,8,1,0,6,0,0,8,18,128
2237605,280,8,72,100,50,48,33,72,0,0
2237625,280,8,80,102,50,48,39,72,0,0
2237645,280,8,85,103,50,48,43,72,0,0
2237655,280,8,89,104,50,48,46,72,0,0
2237655,1021,8,2,0,0,0,0,0,0,144
2237675,280,8,96,106,50,48,51,72,0,0
2237675,280,8,98,107,50,48,52,72,0,0
2237685,280,8,100,108,50,48,53,72,0,0
2237685,280,8,101,109,50,48,53,72,0,0
2237705,280,8,102,110,50,48,53,72,0,0
2237725,280,8,103,111,50,48,53,72,0,0
2237735,280,8,88,96,50,48,53,72,0,0
2237745,280,8,89,97,50,48,53,72,0,0
2237755,280,8,91,98,50,48,54,72,0,0
2237775,280,8,96,100,50,48,57,72,0,0
2237785,280,8,98,101,50,48,58,72,0,0
2237795,280,8,100,102,50,48,59,72,0,0
2237815,280,8,103,104,50,48,60,72,0,0
2237815,280,8,105,105,50,48,61,72,0,0
2237825,280,8,106,106,50,48,61,72,0,0
2237825,280,8,107,107,50,48,61,72,0,0
2237845,280,8,108,108,50,48,61,72,0,0
2237865,280,8,110,109,50,48,62,72,0,0
2237875,280,8,112,110,50,48,63,72,0,0
2237885,280,8,114,111,50,48,64,72,0,0
2237895,280,8,100,96,50,48,65,72,0,0
2237895,280,8,102,97,50,48,66,72,0,0
2237906,280,8,105,98,50,48,68,72,0,0
2237915,280,8,108,99,50,48,70,72,0,0
2237935,280,8,111,100,50,48,72,72,0,0
2237945,280,8,114,101,50,48,74,72,0,0
2237955,280,8,118,102,50,48,77,72,0,0
2237975,280,8,125,104,50,48,82,72,0,0
2237985,280,8,128,105,50,48,84,72,0,0
2237995,280,8,131,106,50,48,86,72,0,0
2237995,280,8,134,107,50,48,88,72,0,0
2237995,1016,8,3,8,128,0,25,73,20,33
2237995,280,8,137,108,50,48,90,72,0,0
2238005,280,8,139,109,50,48,91,72,0,0
2238025,280,8,141,110,50,48,92,72,0,0
2238035,280,8,143,111,50,48,93,72,0,0
2238045,280,8,128,96,50,48,93,72,0,0
2238075,280,8,131,98,50,48,94,72,0,0
2238085,280,8,133,99,50,48,95,72,0,0
2238095,280,8,134,100,50,48,95,72,0,0
2238095,280,8,135,101,50,48,95,72,0,0
2238095,1021,8,1,0,6,0,0,8,18,128
2238095,280,8,137,102,50,48,96,72,0,0
2238105,280,8,138,103,50,48,96,72,0,0
2238125,280,8,140,104,50,48,97,72,0,0
2238135,280,8,141,105,50,48,97,72,0,0
2238155,280,8,143,106,50,48,98,72,0,0
2238165,280,8,144,107,50,48,98,72,0,0
2238175,280,8,145,108,50,48,98,72,0,0
2238175,280,8,147,109,50,48,99,72,0,0
2238185,280,8,148,110,50,48,99,72,0,0
2238185,280,8,149,111,50,48,99,72,0,0
2238205,280,8,134,96,50,48,99,72,0,0
2238225,280,8,136,97,50,48,100,72,0,0
2238235,280,8,137,98,50,48,100,72,0,0
2238235,280,8,138,99,50,48,100,72,0,0
2238245,280,8,139,100,50,48,100,72,0,0
2238255,280,8,140,101,50,48,100,72,0,0
2238275,280,8,141,102,50,48,100,72,0,0
2238285,280,8,141,103,50,48,99,72,0,0
2238295,280,8,142,104,50,48,99,72,0,0
2238295,280,8,143,105,50,48,99,72,0,0
2238305,280,8,144,106,50,48,99,72,0,0
2238315,280,8,144,107,50,48,98,72,0,0
2238335,280,8,143,108,50,48,96,72,0,0
2238345,280,8,142,109,50,48,94,72,0,0
2238355,280,8,139,110,50,48,90,72,0,0
2238355,280,8,136,111,50,48,86,72,0,0
2238365,280,8,116,96,50,48,81,72,0,0
2238375,280,8,113,97,50,48,77,72,0,0
2238395,280,8,109,98,50,48,72,72,0,0
2238415,280,8,104,100,50,48,65,72,0,0
2238435,280,8,100,102,50,48,59,72,0,0
2238435,280,8,98,103,50,48,56,72,0,0
2238455,280,8,95,104,50,48,52,72,0,0
2238455,280,8,93,105,50,48,49,72,0,0
2238475,280,8,90,106,50,48,45,72,0,0
2238475,280,8,87,107,50,48,41,72,0,0
2238495,280,8,84,108,50,48,37,72,0,0
2238495,280,8,82,109,50,48,34,72,0,0
2238515,280,8,80,110,50,48,31,72,0,0
2238515,280,8,78,111,50,48,28,72,0,0
2238535,280,8,60,96,50,48,25,72,0,0
2238535,280,8,58,97,50,48,22,72,0,0
2238555,280,8,56,98,50,48,19,72,0,0
2238555,280,8,53,99,50,48,15,72,0,0
2238575,280,8,50,100,50,48,11,72,0,0
2238575,280,8,46,101,50,48,6,72,0,0
2238595,280,8,42,102,50,48,1,72,0,0
2238595,280,8,42,103,50,48,0,72,0,0
2238615,280,8,43,104,50,48,0,72,0,0
2238615,280,8,44,105,50,48,0,72,0,0
2238635,280,8,45,106,50,48,0,72,0,0
2238635,280,8,46,107,50,48,0,72,0,0
2238655,280,8,47,108,50,48,0,72,0,0
2238675,280,8,49,110,50,48,0,72,0,0
2238675,280,8,50,111,50,48,0,72,0,0
2238685,280,8,35,96,50,48,0,72,0,0
2238685,280,8,36,97,50,48,0,72,0,0
2238705,280,8,37,98,50,48,0,72,0,0
2238725,280,8,38,99,50,48,0,72,0,0
2238735,280,8,39,100,50,48,0,72,0,0
2238745,280,8,40,101,50,48,0,72,0,0
