ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
2242645,280,8,50,107,50,48,4,72,0,0
2242655,280,8,47,108,50,48,0,72,0,0
2242655,280,8,48,109,50,48,0,72,0,0
2242665,280,8,49,110,50,48,0,72,0,0
2242665,280,8,50,111,50,48,0,72,0,0
2242685,280,8,35,96,50,48,0,72,0,0
2242705,280,8,36,97,50,48,0,72,0,0
2242715,280,8,37,98,50,48,0,72,0,0
2242725,280,8,38,99,50,48,0,72,0,0
2242735,280,8,39,100,50,48,0,72,0,0
2242745,280,8,40,101,50,48,0,72,0,0
2242755,280,8,41,102,50,48,0,72,0,0
2242755,280,8,42,103,50,48,0,72,0,0
2242765,280,8,43,104,50,48,0,72,0,0
2242775,280,8,44,105,50,48,0,72,0,0
2242795,280,8,45,106,50,48,0,72,0,0
2242805,280,8,46,107,50,48,0,72,0,0
2242815,280,8,47,108,50,48,0,72,0,0
2242815,280,8,48,109,50,48,0,72,0,0
2242825,280,8,49,110,50,48,0,72,0,0
2242835,280,8,60,111,50,48,10,72,0,0
2242855,280,8,54,96,50,48,19,72,0,0
2242865,280,8,66,97,50,48,30,72,0,0
2242875,280,8,79,98,50,48,42,72,0,0
2242875,280,8,90,99,50,48,52,72,0,0
2242885,280,8,101,100,50,48,62,72,0,0
2242895,280,8,109,101,50,48,69,72,0,0
2242915,280,8,117,102,50,48,76,72,0,0
2242925,280,8,122,103,50,48,80,72,0,0
2242935,280,8,126,104,50,48,83,72,0,0
2242946,280,8,129,105,50,48,85,72,0,0
2242955,280,8,131,106,50,48,86,72,0,0
2242955,280,8,133,107,50,48,87,72,0,0
2242965,280,8,135,108,50,48,88,72,0,0
2242965,280,8,137,109,50,48,89,72,0,0
2242985,280,8,140,110,50,48,91,72,0,0
2243005,280,8,143,111,50,48,93,72,0,0
2243015,280,8,131,96,50,48,96,72,0,0
2243025,280,8,135,97,50,48,99,72,0,0
2243035,280,8,138,98,50,48,101,72,0,0
2243045,280,8,142,99,50,48,104,72,0,0
2243055,280,8,145,100,50,48,106,72,0,0
2243055,280,8,148,101,50,48,108,72,0,0
2243065,280,8,151,102,50,48,110,72,0,0
2243075,280,8,153,103,50,48,111,72,0,0
2243095,280,8,155,104,50,48,112,72,0,0
2243105,1021,8,1,0,6,0,0,8,18,128
2243105,280,8,157,105,50,48,113,72,0,0
2243115,280,8,159,106,50,48,114,72,0,0
2243115,280,8,160,107,50,48,114,72,0,0
2243125,280,8,162,108,50,48,115,72,0,0
2243135,280,8,163,109,50,48,115,72,0,0
2243155,280,8,164,110,50,48,115,72,0,0
2243165,280,8,165,111,50,48,115,72,0,0
2243175,280,8,150,96,50,48,115,72,0,0
2243175,280,8,151,97,50,48,115,72,0,0
2243185,280,8,152,98,50,48,115,72,0,0
2243185,280,8,152,99,50,48,114,72,0,0
2243205,280,8,152,100,50,48,113,72,0,0
2243225,280,8,151,101,50,48,111,72,0,0
2243236,280,8,148,102,50,48,107,72,0,0
2243236,280,8,144,103,50,48,102,72,0,0
2243237,2047,8,8,128,68,0,144,98,20,48
2243237,280,8,139,104,50,48,96,72,0,0
2243237,280,8,135,105,50,48,91,72,0,0
2243255,280,8,130,106,50,48,85,72,0,0
2243265,280,8,126,107,50,48,80,72,0,0
2243285,280,8,120,108,50,48,73,72,0,0
2243305,280,8,116,109,50,48,68,72,0,0
2243315,280,8,110,110,50,48,61,72,0,0
2243325,280,8,104,111,50,48,54,72,0,0
2243335,280,8,80,96,50,48,45,72,0,0
2243345,280,8,72,97,50,48,36,72,0,0
2243355,280,8,66,98,50,48,29,72,0,0
2243355,280,8,60,99,50,48,22,72,0,0
2243365,280,8,52,100,50,48,13,72,0,0
2243375,280,8,45,101,50,48,5,72,0,0
2243395,280,8,41,102,50,48,0,72,0,0
2243405,280,8,42,103,50,48,0,72,0,0
2243415,280,8,43,104,50,48,0,72,0,0
2243415,280,8,44,105,50,48,0,72,0,0
2243425,280,8,45,106,50,48,0,72,0,0
2243425,280,8,46,107,50,48,0,72,0,0
2243445,280,8,47,108,50,48,0,72,0,0
2243465,280,8,48,109,50,48,0,72,0,0
2243475,280,8,49,110,50,48,0,72,0,0
2243485,280,8,50,111,50,48,0,72,0,0
2243495,280,8,35,96,50,48,0,72,0,0
2243495,280,8,36,97,50,48,0,72,0,0
2243505,280,8,37,98,50,48,0,72,0,0
2243515,280,8,38,99,50,48,0,72,0,0
2243535,280,8,39,100,50,48,0,72,0,0
2243535,280,8,40,101,50,48,0,72,0,0
2243545,2047,8,2,71,86,109,142,81,207,39
2243545,280,8,41,102,50,48,0,72,0,0
2243545,280,8,42,103,50,48,0,72,0,0
2243565,280,8,43,104,50,48,0,72,0,0
2243585,280,8,44,105,50,48,0,72,0,0
2243595,280,8,45,106,50,48,0,72,0,0
2243605,1021,8,1,0,6,0,0,8,18,128
2243605,280,8,46,107,50,48,0,72,0,0
2243605,280,8,47,108,50,48,0,72,0,0
2243615,280,8,48,109,50,48,0,72,0,0
2243625,280,8,53,110,50,48,4,72,0,0
2243645,280,8,69,111,50,48,19,72,0,0
2243645,1021,8,2,0,0,0,0,0,0,144
2243645,280,8,64,96,50,48,29,72,0,0
2243655,280,8,76,97,50,48,40,72,0,0
2243665,280,8,90,98,50,48,53,72,0,0
2243675,280,8,100,99,50,48,62,72,0,0
2243695,280,8,112,100,50,48,73,72,0,0
2243695,280,8,119,101,50,48,79,72,0,0
2243705,280,8,127,102,50,48,86,72,0,0
2243715,280,8,132,103,50,48,90,72,0,0
2243735,280,8,137,104,50,48,94,72,0,0
2243745,280,8,141,105,50,48,97,72,0,0
2243755,280,8,144,106,50,48,99,72,0,0
2243755,280,8,147,107,50,48,101,72,0,0
2243765,280,8,149,108,50,48,102,72,0,0
2243775,280,8,151,109,50,48,103,72,0,0
2243795,280,8,153,110,50,48,104,72,0,0
2243805,280,8,155,111,50,48,105,72,0,0
2243815,280,8,141,96,50,48,106,72,0,0
2243815,280,8,142,97,50,48,106,72,0,0
2243825,280,8,144,98,50,48,107,72,0,0
2243825,280,8,146,99,50,48,108,72,0,0
2243845,280,8,147,100,50,48,108,72,0,0
2243865,280,8,148,101,50,48,108,72,0,0
2243875,280,8,150,102,50,48,109,72,0,0
2243885,280,8,151,103,50,48,109,72,0,0
2243895,280,8,152,104,50,48,109,72,0,0
2243895,280,8,153,105,50,48,109,72,0,0
2243905,280,8,154,106,50,48,109,72,0,0
2243915,280,8,154,107,50,48,108,72,0,0
2243935,280,8,155,108,50,48,108,72,0,0
2243945,280,8,154,109,50,48,106,72,0,0
2243955,280,8,153,110,50,48,104,72,0,0
2243955,280,8,151,111,50,48,101,72,0,0
2243965,280,8,130,96,50,48,95,72,0,0
2243975,280,8,124,97,50,48,88,72,0,0
2243995,280,8,116,98,50,48,79,72,0,0
2243995,280,8,109,99,50,48,71,72,0,0
2243995,1016,8,3,8,128,0,25,73,20,33
2243995,280,8,100,100,50,48,61,72,0,0
2244005,280,8,94,101,50,48,54,72,0,0
2244025,280,8,87,102,50,48,46,72,0,0
2244045,280,8,81,103,50,48,39,72,0,0
2244055,280,8,76,104,50,48,33,72,0,0
2244065,280,8,72,105,50,48,28,72,0,0
2244075,280,8,68,106,50,48,23,72,0,0
2244085,280,8,64,107,50,48,18,72,0,0
2244095,280,8,59,108,50,48,12,72,0,0
2244105,1021,8,1,0,6,0,0,8,18,128
2244105,280,8,55,109,50,48,7,72,0,0
2244105,280,8,50,110,50,48,1,72,0,0
2244105,280,8,50,111,50,48,0,72,0,0
2244115,280,8,35,96,50,48,0,72,0,0
2244125,280,8,36,97,50,48,0,72,0,0
2244165,280,8,37,98,50,48,0,72,0,0
2244175,280,8,38,99,50,48,0,72,0,0
2244185,280,8,39,100,50,48,0,72,0,0
2244185,280,8,40,101,50,48,0,72,0,0
2244195,280,8,41,102,50,48,0,72,0,0
2244195,280,8,42,103,50,48,0,72,0,0
2244205,280,8,43,104,50,48,0,72,0,0
2244215,280,8,44,105,50,48,0,72,0,0
2244235,280,8,45,106,50,48,0,72,0,0
2244235,280,8,46,107,50,48,0,72,0,0
2244245,2047,8,9,239,128,64,130,128,0,0
2244245,280,8,47,108,50,48,0,72,0,0
2244245,280,8,48,109,50,48,0,72,0,0
2244265,280,8,49,110,50,48,0,72,0,0
2244275,280,8,50,111,50,48,0,72,0,0
2244295,280,8,35,96,50,48,0,72,0,0
2244305,280,8,36,97,50,48,0,72,0,0
2244325,280,8,37,98,50,48,0,72,0,0
2244325,280,8,38,99,50,48,0,72,0,0
2244335,280,8,39,100,50,48,0,72,0,0
2244335,280,8,44,101,50,48,4,72,0,0
2244335,2047,8,1,165,78,67,67,165,84,1
2244345,280,8,58,102,50,48,17,72,0,0
2244345,280,8,67,103,50,48,25,72,0,0
2244365,280,8,80,104,50,48,37,72,0,0
2244375,280,8,91,105,50,48,47,72,0,0
2244385,280,8,102,106,50,48,57,72,0,0
2244395,280,8,111,107,50,48,65,72,0,0
2244415,280,8,120,108,50,48,73,72,0,0
2244425,280,8,127,109,50,48,79,72,0,0
2244435,280,8,133,110,50,48,84,72,0,0
2244435,280,8,138,111,50,48,88,72,0,0
2244455,280,8,128,96,50,48,93,72,0,0
2244455,280,8,131,97,50,48,95,72,0,0
2244475,280,8,135,98,50,48,98,72,0,0
2244475,280,8,138,99,50,48,100,72,0,0
2244495,280,8,142,100,50,48,103,72,0,0
2244495,280,8,144,101,50,48,104,72,0,0
2244515,280,8,147,102,50,48,106,72,0,0
2244515,280,8,149,103,50,48,107,72,0,0
2244535,280,8,151,104,50,48,108,72,0,0
2244535,280,8,153,105,50,48,109,72,0,0
2244555,1021,8,0,0,0,60,32,0,0,128
2244565,280,8,157,107,50,48,111,72,0,0
2244575,280,8,159,108,50,48,112,72,0,0
2244575,280,8,160,109,50,48,112,72,0,0
2244585,280,8,162,110,50,48,113,72,0,0
2244585,280,8,163,111,50,48,113,72,0,0
2244585,1021,8,1,0,6,0,0,8,18,128
2244595,280,8,148,96,50,48,113,72,0,0
2244615,280,8,149,97,50,48,113,72,0,0
2244635,280,8,149,98,50,48,112,72,0,0
2244635,280,8,150,99,50,48,112,72,0,0
2244655,280,8,150,101,50,48,110,72,0,0
2244675,280,8,148,102,50,48,107,72,0,0
2244675,280,8,146,103,50,48,104,72,0,0
2244685,280,8,142,104,50,48,99,72,0,0
2244685,280,8,138,105,50,48,94,72,0,0
2244705,280,8,131,106,50,48,86,72,0,0
2244725,280,8,124,107,50,48,78,72,0,0
2244735,280,8,116,108,50,48,69,72,0,0
2244745,280,8,108,109,50,48,60,72,0,0
2244765,280,8,98,110,50,48,49,72,0,0
2244765,280,8,92,111,50,48,42,72,0,0
2244775,280,8,69,96,50,48,34,72,0,0
2244775,280,8,63,97,50,48,27,72,0,0
2244785,280,8,57,98,50,48,20,72,0,0
2244795,280,8,53,99,50,48,15,72,0,0
2244815,280,8,48,100,50,48,9,72,0,0
2244825,280,8,44,101,50,48,4,72,0,0
2244835,280,8,41,102,50,48,0,72,0,0
2244835,280,8,42,103,50,48,0,72,0,0
2244845,280,8,43,104,50,48,0,72,0,0
2244855,280,8,44,105,50,48,0,72,0,0
2244875,280,8,45,106,50,48,0,72,0,0
2244885,280,8,46,107,50,48,0,72,0,0
2244895,280,8,47,108,50,48,0,72,0,0
2244895,280,8,48,109,50,48,0,72,0,0
2244905,280,8,49,110,50,48,0,72,0,0
2244915,280,8,50,111,50,48,0,72,0,0
2244935,280,8,35,96,50,48,0,72,0,0
2244935,280,8,36,97,50,48,0,72,0,0
2244945,280,8,37,98,50,48,0,72,0,0
2244945,280,8,38,99,50,48,0,72,0,0
2244965,280,8,39,100,50,48,0,72,0,0
2244975,280,8,40,101,50,48,0,72,0,0
2244995,280,8,41,102,50,48,0,72,0,0
2244995,1016,8,3,8,128,0,25,73,20,33
2244995,280,8,42,103,50,48,0,72,0,0
2245015,280,8,43,104,50,48,0,72,0,0
2245015,280,8,44,105,50,48,0,72,0,0
2245035,280,8,45,106,50,48,0,72,0,0
2245035,280,8,46,107,50,48,0,72,0,0
2245045,1021,8,0,0,0,60,32,0,0,128
2245045,280,8,47,108,50,48,0,72,0,0
2245045,280,8,52,109,50,48,4,72,0,0
2245065,280,8,65,110,50,48,16,72,0,0
2245075,280,8,75,111,50,48,25,72,0,0
2245095,280,8,71,96,50,48,36,72,0,0
2245105,280,8,79,97,50,48,43,72,0,0
2245105,1021,8,1,0,6,0,0,8,18,128
2245115,280,8,87,98,50,48,50,72,0,0
2245115,280,8,93,99,50,48,55,72,0,0
2245125,280,8,98,100,50,48,59,72,0,0
2245135,280,8,101,101,50,48,61,72,0,0
2245145,2047,8,9,239,128,64,130,128,0,0
2245145,280,8,105,102,50,48,64,72,0,0
2245145,280,8,108,103,50,48,66,72,0,0
2245165,280,8,112,104,50,48,69,72,0,0
2245175,280,8,115,105,50,48,71,72,0,0
2245195,280,8,120,106,50,48,75,72,0,0
2245195,280,8,123,107,50,48,77,72,0,0
2245215,280,8,127,108,50,48,80,72,0,0
2245215,280,8,131,109,50,48,83,72,0,0
2245235,280,8,135,110,50,48,86,72,0,0
2245235,280,8,138,111,50,48,88,72,0,0
2245245,2047,8,1,165,78,67,67,165,84,1
2245245,280,8,125,96,50,48,90,72,0,0
2245245,280,8,128,97,50,48,92,72,0,0
2245265,280,8,131,98,50,48,94,72,0,0
2245275,280,8,133,99,50,48,95,72,0,0
2245285,280,8,135,100,50,48,96,72,0,0
2245295,280,8,137,101,50,48,97,72,0,0
2245315,280,8,139,102,50,48,98,72,0,0
2245325,280,8,141,103,50,48,99,72,0,0
2245335,280,8,142,104,50,48,99,72,0,0
2245335,280,8,143,105,50,48,99,72,0,0
2245345,280,8,144,106,50,48,99,72,0,0
2245345,280,8,145,107,50,48,99,72,0,0
2245365,280,8,146,108,50,48,99,72,0,0
2245375,280,8,146,109,50,48,98,72,0,0
2245395,280,8,147,110,50,48,98,72,0,0
2245405,280,8,148,111,50,48,98,72,0,0
2245415,280,8,132,96,50,48,97,72,0,0
2245415,280,8,133,97,50,48,97,72,0,0
2245425,280,8,132,98,50,48,95,72,0,0
2245425,280,8,130,99,50,48,92,72,0,0
2245445,280,8,126,100,50,48,87,72,0,0
2245465,280,8,122,101,50,48,82,72,0,0
2245475,280,8,116,102,50,48,75,72,0,0
2245485,280,8,112,103,50,48,70,72,0,0
2245495,280,8,106,104,50,48,63,72,0,0
2245495,280,8,100,105,50,48,56,72,0,0
2245505,280,8,92,106,50,48,47,72,0,0
2245515,280,8,85,107,50,48,39,72,0,0
2245535,280,8,77,108,50,48,30,72,0,0
2245535,280,8,69,109,50,48,21,72,0,0
2245555,280,8,61,110,50,48,12,72,0,0
2245555,280,8,53,111,50,48,3,72,0,0
2245575,280,8,35,96,50,48,0,72,0,0
2245575,280,8,36,97,50,48,0,72,0,0
2245595,280,8,37,98,50,48,0,72,0,0
2245595,1021,8,1,0,6,0,0,8,18,128
2245595,280,8,38,99,50,48,0,72,0,0
2245615,280,8,39,100,50,48,0,72,0,0
2245615,280,8,40,101,50,48,0,72,0,0
2245636,280,8,41,102,50,48,0,72,0,0
2245636,280,8,42,103,50,48,0,72,0,0
2245655,1021,8,2,0,0,0,0,0,0,144
2245655,280,8,43,104,50,48,0,72,0,0
2245655,280,8,44,105,50,48,0,72,0,0
2245665,280,8,45,106,50,48,0,72,0,0
2245665,280,8,46,107,50,48,0,72,0,0
2245685,280,8,47,108,50,48,0,72,0,0
2245695,280,8,48,109,50,48,0,72,0,0
2245705,280,8,49,110,50,48,0,72,0,0
2245715,280,8,50,111,50,48,0,72,0,0
2245735,280,8,35,96,50,48,0,72,0,0
2245745,280,8,36,97,50,48,0,72,0,0
2245755,280,8,37,98,50,48,0,72,0,0
2245755,280,8,38,99,50,48,0,72,0,0
2245765,280,8,39,100,50,48,0,72,0,0
2245765,280,8,40,101,50,48,0,72,0,0
2245785,280,8,41,102,50,48,0,72,0,0
2245805,280,8,42,103,50,48,0,72,0,0
2245815,280,8,43,104,50,48,0,72,0,0
2245825,280,8,44,105,50,48,0,72,0,0
2245835,280,8,45,106,50,48,0,72,0,0
2245835,280,8,46,107,50,48,0,72,0,0
2245845,280,8,47,108,50,48,0,72,0,0
2245855,280,8,48,109,50,48,0,72,0,0
2245875,280,8,49,110,50,48,0,72,0,0
2245885,280,8,50,111,50,48,0,72,0,0
2245895,280,8,35,96,50,48,0,72,0,0
2245895,280,8,36,97,50,48,0,72,0,0
2245905,280,8,37,98,50,48,0,72,0,0
2245915,280,8,38,99,50,48,0,72,0,0
2245935,280,8,39,100,50,48,0,72,0,0
2245945,280,8,40,101,50,48,0,72,0,0
2245955,280,8,41,102,50,48,0,72,0,0
2245955,280,8,42,103,50,48,0,72,0,0
2245965,280,8,43,104,50,48,0,72,0,0
2245975,280,8,44,105,50,48,0,72,0,0
2245995,280,8,45,106,50,48,0,72,0,0
2245995,1016,8,3,8,128,0,25,73,20,33
2245995,280,8,46,107,50,48,0,72,0,0
2246005,280,8,47,108,50,48,0,72,0,0
2246005,280,8,48,109,50,48,0,72,0,0
2246025,280,8,49,110,50,48,0,72,0,0
2246045,280,8,50,111,50,48,0,72,0,0
2246055,1021,8,0,0,0,60,32,0,0,128
2246056,280,8,35,96,50,48,0,72,0,0
2246056,280,8,36,97,50,48,0,72,0,0
2246065,280,8,37,98,50,48,0,72,0,0
2246065,280,8,38,99,50,48,0,72,0,0
2246085,280,8,39,100,50,48,0,72,0,0
2246095,1021,8,1,0,6,0,0,8,18,128
2246095,280,8,40,101,50,48,0,72,0,0
2246105,280,8,41,102,50,48,0,72,0,0
2246115,280,8,42,103,50,48,0,72,0,0
2246135,280,8,43,104,50,48,0,72,0,0
2246145,280,8,44,105,50,48,0,72,0,0
2246155,1021,8,2,0,0,0,0,0,0,144
2246155,280,8,45,106,50,48,0,72,0,0
2246155,280,8,46,107,50,48,0,72,0,0
2246165,280,8,47,108,50,48,0,72,0,0
2246165,280,8,48,109,50,48,0,72,0,0
2246185,280,8,49,110,50,48,0,72,0,0
2246205,280,8,50,111,50,48,0,72,0,0
2246215,280,8,35,96,50,48,0,72,0,0
2246225,280,8,36,97,50,48,0,72,0,0
2246235,280,8,37,98,50,48,0,72,0,0
2246235,280,8,38,99,50,48,0,72,0,0
2246255,280,8,39,100,50,48,0,72,0,0
2246265,280,8,40,101,50,48,0,72,0,0
2246275,280,8,41,102,50,48,0,72,0,0
2246275,280,8,42,103,50,48,0,72,0,0
2246285,280,8,43,104,50,48,0,72,0,0
2246295,280,8,44,105,50,48,0,72,0,0
2246315,280,8,45,106,50,48,0,72,0,0
2246325,280,8,46,107,50,48,0,72,0,0
2246335,280,8,47,108,50,48,0,72,0,0
2246335,280,8,48,109,50,48,0,72,0,0
2246355,280,8,49,110,50,48,0,72,0,0
2246365,280,8,50,111,50,48,0,72,0,0
2246385,280,8,35,96,50,48,0,72,0,0
2246385,280,8,36,97,50,48,0,72,0,0
2246395,280,8,37,98,50,48,0,72,0,0
2246395,280,8,38,99,50,48,0,72,0,0
2246405,280,8,39,100,50,48,0,72,0,0
2246415,280,8,40,101,50,48,0,72,0,0
2246435,280,8,41,102,50,48,0,72,0,0
2246435,280,8,42,103,50,48,0,72,0,0
2246455,280,8,44,105,50,48,0,72,0,0
2246475,280,8,45,106,50,48,0,72,0,0
2246475,280,8,46,107,50,48,0,72,0,0
2246495,280,8,47,108,50,48,0,72,0,0
2246495,280,8,48,109,50,48,0,72,0,0
2246515,280,8,49,110,50,48,0,72,0,0
2246515,280,8,50,111,50,48,0,72,0,0
2246535,280,8,35,96,50,48,0,72,0,0
2246535,280,8,36,97,50,48,0,72,0,0
2246555,1021,8,0,0,0,60,32,0,0,128
2246555,2047,8,5,18,32,161,64,4,128,82
2246555,280,8,37,98,50,48,0,72,0,0
2246555,280,8,38,99,50,48,0,72,0,0
